Name,Make,Model,Odometer,Body_type,Transmission,Auctioneer,Link_to_auction,Unique_identifers,Hours_to_auction,State,Build_Date,Fuel
VOLKSWAGEN GOLF 103TSI HIGHLINE R-LI VII MY15 FWD,VOLKSWAGEN,GOLF,"212,581",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2971315/2015-volkswagen-golf-103tsi-highline-r-li-vii-my15?filterid=2442542442,"2015 VOLKSWAGEN GOLF 103TSI HIGHLINE R-LI VII MY15 FWD VOLKSWAGEN 212,581",35,VIC,2015,PETROL
TOYOTA HILUX SR DUAL CAB KUN26R MY12 4WD,TOYOTA,HILUX,"364,927",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977705/2013-toyota-hilux-sr-dual-cab-kun26r-my12?filterid=2442542442,"2013 TOYOTA HILUX SR DUAL CAB KUN26R MY12 4WD TOYOTA 364,927",35,VIC,2013,DIESEL
MITSUBISHI OUTLANDER ES 2WD ZJ MY13 FWD,MITSUBISHI,OUTLANDER,"230,381",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977635/2013-mitsubishi-outlander-es-2wd-zj-my13?filterid=2442542442,"2013 MITSUBISHI OUTLANDER ES 2WD ZJ MY13 FWD MITSUBISHI 230,381",35,VIC,2013,PETROL
HOLDEN CALAIS V SPORTWAGON VF RWD,HOLDEN,CALAIS,"259,237",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2985610/2014-holden-calais-v-sportwagon-vf?filterid=2442542442,"2014 HOLDEN CALAIS V SPORTWAGON VF RWD HOLDEN 259,237",35,VIC,2014,PETROL
FORD KUGA TITANIUM AWD TF 4WD,FORD,KUGA,"123,804",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2982347/2014-ford-kuga-titanium-awd-tf?filterid=2442542442,"2014 FORD KUGA TITANIUM AWD TF 4WD FORD 123,804",35,VIC,2014,PETROL
HYUNDAI VELOSTER SR COUPE TURBO FS3 FWD,HYUNDAI,VELOSTER,"225,076",HATCHBACK,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2951252/2014-hyundai-veloster-sr-coupe-turbo-fs3?filterid=2442542442,"2014 HYUNDAI VELOSTER SR COUPE TURBO FS3 FWD HYUNDAI 225,076",35,VIC,2014,PETROL
HOLDEN CRUZE SRI Z SERIES JH SERIES II MY FWD,HOLDEN,CRUZE,"135,981",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2973776/2014-holden-cruze-sri-z-series-jh-series-ii-my?filterid=2442542442,"2014 HOLDEN CRUZE SRI Z SERIES JH SERIES II MY FWD HOLDEN 135,981",35,VIC,2014,PETROL
HYUNDAI ACCENT ACTIVE RB4 MY16 FWD,HYUNDAI,ACCENT,"157,295",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986653/2016-hyundai-accent-active-rb4-my16?filterid=2442542442,"2016 HYUNDAI ACCENT ACTIVE RB4 MY16 FWD HYUNDAI 157,295",35,VIC,2016,PETROL
SUBARU FORESTER 2.5I-L S4 MY15 4WD,SUBARU,FORESTER,"247,900",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2980773/2015-subaru-forester-2-5i-l-s4-my15?filterid=2442542442,"2015 SUBARU FORESTER 2.5I-L S4 MY15 4WD SUBARU 247,900",35,VIC,2015,PETROL
BMW 3 SERIES 320D F30 RWD,BMW,3,"268,401",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2983073/2012-bmw-3-series-320d-f30?filterid=2442542442,"2012 BMW 3 SERIES 320D F30 RWD BMW 268,401",35,VIC,2012,DIESEL
FORD FOCUS TREND LZ FWD,FORD,FOCUS,"139,833",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2982898/2015-ford-focus-trend-lz?filterid=2442542442,"2015 FORD FOCUS TREND LZ FWD FORD 139,833",35,VIC,2015,PETROL
HOLDEN TRAX LTZ TJ MY16 FWD,HOLDEN,TRAX,"99,730",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2982918/2016-holden-trax-ltz-tj-my16?filterid=2442542442,"2016 HOLDEN TRAX LTZ TJ MY16 FWD HOLDEN 99,730",35,VIC,2016,PETROL
MERCEDES-BENZ C-CLASS C200 CDI W204 MY13 RWD,MERCEDES-BENZ,C-CLASS,"191,263",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2955500/2013-mercedes-benz-c-class-c200-cdi-w204-my13?filterid=2442542442,"2013 MERCEDES-BENZ C-CLASS C200 CDI W204 MY13 RWD MERCEDES-BENZ 191,263",35,VIC,2013,DIESEL
VOLVO S60 T5 F SERIES FWD,VOLVO,S60,"211,105",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2967305/2011-volvo-s60-t5-f-series?filterid=2442542442,"2011 VOLVO S60 T5 F SERIES FWD VOLVO 211,105",35,VIC,2011,PETROL
VOLKSWAGEN GOLF 110TDI HIGHLINE VII FWD,VOLKSWAGEN,GOLF,"190,084",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986658/2014-volkswagen-golf-110tdi-highline-vii?filterid=2442542442,"2014 VOLKSWAGEN GOLF 110TDI HIGHLINE VII FWD VOLKSWAGEN 190,084",35,VIC,2014,DIESEL
FORD FALCON XR6 ECOLPI FG MKII RWD,FORD,FALCON,"197,903",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977837/2013-ford-falcon-xr6-ecolpi-fg-mkii?filterid=2442542442,"2013 FORD FALCON XR6 ECOLPI FG MKII RWD FORD 197,903",35,VIC,2013,LPG
FORD TERRITORY TITANIUM SZ MKII RWD,FORD,TERRITORY,"229,928",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986669/2015-ford-territory-titanium-sz-mkii?filterid=2442542442,"2015 FORD TERRITORY TITANIUM SZ MKII RWD FORD 229,928",35,VIC,2015,DIESEL
MAZDA 3 SP25 GT BM5436 FWD,MAZDA,3,"187,742",HATCHBACK,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2954765/2014-mazda-3-sp25-gt-bm5436?filterid=2442542442,"2014 MAZDA 3 SP25 GT BM5436 FWD MAZDA 187,742",35,VIC,2014,PETROL
FORD TERRITORY TX SZ MKII RWD,FORD,TERRITORY,"201,402",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2982476/2015-ford-territory-tx-sz-mkii?filterid=2442542442,"2015 FORD TERRITORY TX SZ MKII RWD FORD 201,402",35,VIC,2015,DIESEL
MAZDA 3 MAXX BM5476 FWD,MAZDA,3,"184,664",HATCHBACK,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2982271/2015-mazda-3-maxx-bm5476?filterid=2442542442,"2015 MAZDA 3 MAXX BM5476 FWD MAZDA 184,664",35,VIC,2015,PETROL
TOYOTA KLUGER GRANDE GSU45R 4WD,TOYOTA,KLUGER,"312,942",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2979369/2008-toyota-kluger-grande-gsu45r?filterid=2442542442,"2008 TOYOTA KLUGER GRANDE GSU45R 4WD TOYOTA 312,942",35,VIC,2008,PETROL
JEEP GRAND CHEROKEE LAREDO WK MY15 4WD,JEEP,GRAND,"206,447",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2978896/2014-jeep-grand-cherokee-laredo-wk-my15?filterid=2442542442,"2014 JEEP GRAND CHEROKEE LAREDO WK MY15 4WD JEEP 206,447",35,VIC,2014,DIESEL
VOLKSWAGEN POLO 66TSI TRENDLINE 6R MY16 FWD,VOLKSWAGEN,POLO,"81,292",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2979668/2016-volkswagen-polo-66tsi-trendline-6r-my16?filterid=2442542442,"2016 VOLKSWAGEN POLO 66TSI TRENDLINE 6R MY16 FWD VOLKSWAGEN 81,292",35,VIC,2016,PETROL
BMW X1 XDRIVE20D E84 LCI 4WD,BMW,X1,"215,163",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2985599/2013-bmw-x1-xdrive20d-e84-lci?filterid=2442542442,"2013 BMW X1 XDRIVE20D E84 LCI 4WD BMW 215,163",35,VIC,2013,DIESEL
HOLDEN CRUZE SRI JH SERIES II MY FWD,HOLDEN,CRUZE,"109,602",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2857287/2014-holden-cruze-sri-jh-series-ii-my?filterid=2442542442,"2014 HOLDEN CRUZE SRI JH SERIES II MY FWD HOLDEN 109,602",35,VIC,2014,PETROL
MITSUBISHI OUTLANDER LS 2WD ZH MY11 FWD,MITSUBISHI,OUTLANDER,"185,432",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986676/2011-mitsubishi-outlander-ls-2wd-zh-my11?filterid=2442542442,"2011 MITSUBISHI OUTLANDER LS 2WD ZH MY11 FWD MITSUBISHI 185,432",35,VIC,2011,PETROL
FORD FALCON G6E FG RWD,FORD,FALCON,"138,071",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986688/2008-ford-falcon-g6e-fg?filterid=2442542442,"2008 FORD FALCON G6E FG RWD FORD 138,071",35,VIC,2008,PETROL
HYUNDAI I30 ACTIVE GD3 SERIES II MY16 FWD,HYUNDAI,I30,"161,134",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986683/2015-hyundai-i30-active-gd3-series-ii-my16?filterid=2442542442,"2015 HYUNDAI I30 ACTIVE GD3 SERIES II MY16 FWD HYUNDAI 161,134",35,VIC,2015,PETROL
FORD RANGER XLT DUAL CAB PJ 4WD,FORD,RANGER,"116,118",UTILITY,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2985318/2007-ford-ranger-xlt-dual-cab-pj?filterid=2442542442,"2007 FORD RANGER XLT DUAL CAB PJ 4WD FORD 116,118",35,VIC,2007,DIESEL
MITSUBISHI TRITON GLX DUAL CAB MN MY15 4WD,MITSUBISHI,TRITON,"224,229",UTILITY,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2983038/2015-mitsubishi-triton-glx-dual-cab-mn-my15?filterid=2442542442,"2015 MITSUBISHI TRITON GLX DUAL CAB MN MY15 4WD MITSUBISHI 224,229",35,VIC,2015,DIESEL
BMW 3 SERIES 328I F30 RWD,BMW,3,"155,685",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2948438/2012-bmw-3-series-328i-f30?filterid=2442542442,"2012 BMW 3 SERIES 328I F30 RWD BMW 155,685",35,VIC,2012,PETROL
FORD TERRITORY TX SEQ SPORT SHIFT R SZ RWD,FORD,TERRITORY,"160,721",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2981484/2012-ford-territory-tx-seq-sport-shift-r-sz?filterid=2442542442,"2012 FORD TERRITORY TX SEQ SPORT SHIFT R SZ RWD FORD 160,721",35,VIC,2012,DIESEL
HYUNDAI I30 ACTIVE GD4 SERIES II MY17 FWD,HYUNDAI,I30,"160,314",HATCHBACK,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2973088/2016-hyundai-i30-active-gd4-series-ii-my17?filterid=2442542442,"2016 HYUNDAI I30 ACTIVE GD4 SERIES II MY17 FWD HYUNDAI 160,314",35,VIC,2016,PETROL
HONDA CITY VTI-L GM MY12 FWD,HONDA,CITY,"137,373",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986712/2012-honda-city-vti-l-gm-my12?filterid=2442542442,"2012 HONDA CITY VTI-L GM MY12 FWD HONDA 137,373",35,VIC,2012,PETROL
VOLKSWAGEN GOLF 118TSI COMFORTLINE VI MY12.5 FWD,VOLKSWAGEN,GOLF,"141,632",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977737/2012-volkswagen-golf-118tsi-comfortline-vi-my12-5?filterid=2442542442,"2012 VOLKSWAGEN GOLF 118TSI COMFORTLINE VI MY12.5 FWD VOLKSWAGEN 141,632",35,VIC,2012,PETROL
DODGE JOURNEY SXT JC MY14 FWD,DODGE,JOURNEY,"144,364",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977624/2014-dodge-journey-sxt-jc-my14?filterid=2442542442,"2014 DODGE JOURNEY SXT JC MY14 FWD DODGE 144,364",35,VIC,2014,PETROL
KIA SPORTAGE SLI AWD SL MY14 4WD,KIA,SPORTAGE,"184,386",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986733/2014-kia-sportage-sli-awd-sl-my14?filterid=2442542442,"2014 KIA SPORTAGE SLI AWD SL MY14 4WD KIA 184,386",35,VIC,2014,DIESEL
LAND ROVER FREELANDER 2 TD4 SE LF MY12 4WD,LAND,ROVER,"193,717",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986720/2012-land-rover-freelander-2-td4-se-lf-my12?filterid=2442542442,"2012 LAND ROVER FREELANDER 2 TD4 SE LF MY12 4WD LAND 193,717",35,VIC,2012,DIESEL
HOLDEN CAPTIVA LTZ CG MY18 4WD,HOLDEN,CAPTIVA,"153,066",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987393/2018-holden-captiva-ltz-cg-my18?filterid=2442542442,"2018 HOLDEN CAPTIVA LTZ CG MY18 4WD HOLDEN 153,066",35,VIC,2018,DIESEL
HOLDEN COLORADO LX-R DUAL CAB RC MY11 4WD,HOLDEN,COLORADO,"283,570",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986704/2010-holden-colorado-lx-r-dual-cab-rc-my11?filterid=2442542442,"2010 HOLDEN COLORADO LX-R DUAL CAB RC MY11 4WD HOLDEN 283,570",35,VIC,2010,DIESEL
NISSAN DUALIS TI HATCH J10 SERIES II M FWD,NISSAN,DUALIS,"179,389",WAGON,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2960029/2011-nissan-dualis-ti-hatch-j10-series-ii-m?filterid=2442542442,"2011 NISSAN DUALIS TI HATCH J10 SERIES II M FWD NISSAN 179,389",35,VIC,2011,PETROL
NISSAN X-TRAIL ST-L X-TRONIC 2WD T32 FWD,NISSAN,X-TRAIL,"222,159",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2981537/2014-nissan-x-trail-st-l-x-tronic-2wd-t32?filterid=2442542442,"2014 NISSAN X-TRAIL ST-L X-TRONIC 2WD T32 FWD NISSAN 222,159",35,VIC,2014,PETROL
FORD TERRITORY TS SZ 4WD,FORD,TERRITORY,"216,200",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2953836/2012-ford-territory-ts-sz?filterid=2442542442,"2012 FORD TERRITORY TS SZ 4WD FORD 216,200",35,VIC,2012,DIESEL
KIA SPORTAGE SLI SL MY13 4WD,KIA,SPORTAGE,"153,866",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986727/2012-kia-sportage-sli-sl-my13?filterid=2442542442,"2012 KIA SPORTAGE SLI SL MY13 4WD KIA 153,866",35,VIC,2012,DIESEL
SUBARU OUTBACK 2.0D B6A MY16 4WD,SUBARU,OUTBACK,"202,740",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2937777/2016-subaru-outback-2-0d-b6a-my16?filterid=2442542442,"2016 SUBARU OUTBACK 2.0D B6A MY16 4WD SUBARU 202,740",35,VIC,2016,DIESEL
MERCEDES-BENZ C-CLASS C250 CGI AVANTGARDE W204 MY10 RWD,MERCEDES-BENZ,C-CLASS,"163,071",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986263/2011-mercedes-benz-c-class-c250-cgi-avantgarde-w204-my10?filterid=2442542442,"2011 MERCEDES-BENZ C-CLASS C250 CGI AVANTGARDE W204 MY10 RWD MERCEDES-BENZ 163,071",35,VIC,2011,PETROL
KIA SORENTO PLATINUM XM MY12 4WD,KIA,SORENTO,"190,012",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2981438/2011-kia-sorento-platinum-xm-my12?filterid=2442542442,"2011 KIA SORENTO PLATINUM XM MY12 4WD KIA 190,012",35,VIC,2011,DIESEL
HYUNDAI VELOSTER SR COUPE TURBO FS2 FWD,HYUNDAI,VELOSTER,"126,828",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2961859/2013-hyundai-veloster-sr-coupe-turbo-fs2?filterid=2442542442,"2013 HYUNDAI VELOSTER SR COUPE TURBO FS2 FWD HYUNDAI 126,828",35,VIC,2013,PETROL
HOLDEN TRAX LS TJ MY14 FWD,HOLDEN,TRAX,"125,103",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2981439/2015-holden-trax-ls-tj-my14?filterid=2442542442,"2015 HOLDEN TRAX LS TJ MY14 FWD HOLDEN 125,103",35,VIC,2015,PETROL
MAZDA CX-5 AKERA KE1021 MY14 4WD,MAZDA,CX-5,"109,697",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2985966/2014-mazda-cx-5-akera-ke1021-my14?filterid=2442542442,"2014 MAZDA CX-5 AKERA KE1021 MY14 4WD MAZDA 109,697",35,VIC,2014,DIESEL
JEEP GRAND CHEROKEE LAREDO WK MY2014 4WD,JEEP,GRAND,"212,500",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2979146/2013-jeep-grand-cherokee-laredo-wk-my2014?filterid=2442542442,"2013 JEEP GRAND CHEROKEE LAREDO WK MY2014 4WD JEEP 212,500",35,VIC,2013,PETROL
MAZDA BT-50 GT DUAL CAB UP0YF1 4WD,MAZDA,BT-50,"347,449",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977806/2014-mazda-bt-50-gt-dual-cab-up0yf1?filterid=2442542442,"2014 MAZDA BT-50 GT DUAL CAB UP0YF1 4WD MAZDA 347,449",35,VIC,2014,DIESEL
HYUNDAI SANTA FE HIGHLANDER DM MY13 4WD,HYUNDAI,SANTA,"220,400",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2984891/2013-hyundai-santa-fe-highlander-dm-my13?filterid=2442542442,"2013 HYUNDAI SANTA FE HIGHLANDER DM MY13 4WD HYUNDAI 220,400",35,VIC,2013,DIESEL
SUZUKI KIZASHI SPORT FR 4WD,SUZUKI,KIZASHI,"112,589",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2984903/2011-suzuki-kizashi-sport-fr?filterid=2442542442,"2011 SUZUKI KIZASHI SPORT FR 4WD SUZUKI 112,589",35,VIC,2011,PETROL
JEEP CHEROKEE LONGITUDE KL MY18 4WD,JEEP,CHEROKEE,"150,731",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2946606/2018-jeep-cherokee-longitude-kl-my18?filterid=2442542442,"2018 JEEP CHEROKEE LONGITUDE KL MY18 4WD JEEP 150,731",35,VIC,2018,PETROL
FORD TERRITORY TX SZ MKII 4WD,FORD,TERRITORY,"159,754",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2980231/2015-ford-territory-tx-sz-mkii?filterid=2442542442,"2015 FORD TERRITORY TX SZ MKII 4WD FORD 159,754",35,VIC,2015,DIESEL
MERCEDES-BENZ C-CLASS C180 BLUEEFFICIENCY C204 RWD,MERCEDES-BENZ,C-CLASS,"110,267",COUPE,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2958146/2012-mercedes-benz-c-class-c180-blueefficiency-c204?filterid=2442542442,"2012 MERCEDES-BENZ C-CLASS C180 BLUEEFFICIENCY C204 RWD MERCEDES-BENZ 110,267",35,VIC,2012,PETROL
HOLDEN CASCADA CJ MY16 FWD,HOLDEN,CASCADA,"72,030",CONVERTIBLE,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2874989/2016-holden-cascada-cj-my16?filterid=2442542442,"2016 HOLDEN CASCADA CJ MY16 FWD HOLDEN 72,030",35,VIC,2016,PETROL
LAND ROVER RANGE ROVER EVOQUE SI4 COUPE COMMANDSHI L538 MY13 4WD,LAND,ROVER,"145,434",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2948005/2013-land-rover-range-rover-evoque-si4-coupe-commandshi-l538-my13?filterid=2442542442,"2013 LAND ROVER RANGE ROVER EVOQUE SI4 COUPE COMMANDSHI L538 MY13 4WD LAND 145,434",35,VIC,2013,PETROL
KIA SORENTO SI XM MY13 FWD,KIA,SORENTO,"133,040",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2973105/2012-kia-sorento-si-xm-my13?filterid=2442542442,"2012 KIA SORENTO SI XM MY13 FWD KIA 133,040",35,VIC,2012,PETROL
HOLDEN COLORADO 7 LT RG MY13 4WD,HOLDEN,COLORADO,"257,269",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2976034/2012-holden-colorado-7-lt-rg-my13?filterid=2442542442,"2012 HOLDEN COLORADO 7 LT RG MY13 4WD HOLDEN 257,269",35,VIC,2012,DIESEL
VOLVO XC60 D4 LUXURY DZ MY17 4WD,VOLVO,XC60,"248,453",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2967306/2016-volvo-xc60-d4-luxury-dz-my17?filterid=2442542442,"2016 VOLVO XC60 D4 LUXURY DZ MY17 4WD VOLVO 248,453",35,VIC,2016,DIESEL
HOLDEN CASCADA CJ MY15.5 FWD,HOLDEN,CASCADA,"93,708",CONVERTIBLE,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2977840/2015-holden-cascada-cj-my15-5?filterid=2442542442,"2015 HOLDEN CASCADA CJ MY15.5 FWD HOLDEN 93,708",35,VIC,2015,PETROL
AUDI Q5 TDI 8R MY11 4WD,AUDI,Q5,"140,860",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2985393/2011-audi-q5-tdi-8r-my11?filterid=2442542442,"2011 AUDI Q5 TDI 8R MY11 4WD AUDI 140,860",35,VIC,2011,DIESEL
MAZDA BT-50 XT SINGLE CAB UP0YF1 4WD DIESEL,MAZDA,BT-50,"198,903",CHASSIS,MANUAL,Carlins,https://www.carlins.com.au/auctions/catalogues/2985471/2012-mazda-bt-50-xt-single-cab-up0yf1?filterid=2442542442,"2012 MAZDA BT-50 XT SINGLE CAB UP0YF1 4WD DIESEL MAZDA 198,903",35,VIC,2012,DIESEL
HONDA JAZZ GLI GE MY09 FWD,HONDA,JAZZ,"83,121",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987496/2009-honda-jazz-gli-ge-my09?filterid=2442542442,"2009 HONDA JAZZ GLI GE MY09 FWD HONDA 83,121",35,VIC,2009,PETROL
HOLDEN TRAX LS TJ MY14 FWD,HOLDEN,TRAX,"130,295",HATCHBACK,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987002/2014-holden-trax-ls-tj-my14?filterid=2442542442,"2014 HOLDEN TRAX LS TJ MY14 FWD HOLDEN 130,295",35,VIC,2014,PETROL
TOYOTA CAMRY HYBRID LUXURY AHV40R MY10 FWD,TOYOTA,CAMRY,"306,181",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987365/2010-toyota-camry-hybrid-luxury-ahv40r-my10?filterid=2442542442,"2010 TOYOTA CAMRY HYBRID LUXURY AHV40R MY10 FWD TOYOTA 306,181",35,VIC,2010,HYBRID
MITSUBISHI CHALLENGER LS PB (KH) MY11 4WD,MITSUBISHI,CHALLENGER,"301,259",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2978910/2011-mitsubishi-challenger-ls-pb-kh-my11?filterid=2442542442,"2011 MITSUBISHI CHALLENGER LS PB (KH) MY11 4WD MITSUBISHI 301,259",35,VIC,2011,DIESEL
SKODA OCTAVIA RS DSG 135TDI NE MY14 FWD,SKODA,OCTAVIA,"256,693",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2970796/2014-skoda-octavia-rs-dsg-135tdi-ne-my14?filterid=2442542442,"2014 SKODA OCTAVIA RS DSG 135TDI NE MY14 FWD SKODA 256,693",35,VIC,2014,DIESEL
NISSAN NAVARA ST DUAL CAB D40 S6 MY12 4WD,NISSAN,NAVARA,"228,542",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2986778/2011-nissan-navara-st-dual-cab-d40-s6-my12?filterid=2442542442,"2011 NISSAN NAVARA ST DUAL CAB D40 S6 MY12 4WD NISSAN 228,542",35,VIC,2011,DIESEL
AUDI Q5 TDI 8R MY13 4WD,AUDI,Q5,"246,998",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2968870/2013-audi-q5-tdi-8r-my13?filterid=2442542442,"2013 AUDI Q5 TDI 8R MY13 4WD AUDI 246,998",35,VIC,2013,DIESEL
VOLKSWAGEN BEETLE COUPE DSG 1L MY14,VOLKSWAGEN,BEETLE,"118,177",PETROL,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2980299/2014-volkswagen-beetle-coupe-dsg-1l-my14?filterid=2442542442,"2014 VOLKSWAGEN BEETLE COUPE DSG 1L MY14 VOLKSWAGEN 118,177",35,VIC,2014,DIESEL
MAZDA BT-50 XTR DUAL CAB UP0YF1 4WD,MAZDA,BT-50,"327,804",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987396/2013-mazda-bt-50-xtr-dual-cab-up0yf1?filterid=2442542442,"2013 MAZDA BT-50 XTR DUAL CAB UP0YF1 4WD MAZDA 327,804",35,VIC,2013,DIESEL
KIA GRAND CARNIVAL SI VQ MY11 FWD,KIA,GRAND,"161,306",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2983528/2011-kia-grand-carnival-si-vq-my11?filterid=2442542442,"2011 KIA GRAND CARNIVAL SI VQ MY11 FWD KIA 161,306",35,VIC,2011,PETROL
HYUNDAI IX35 ELITE LM2 FWD,HYUNDAI,IX35,"154,408",WAGON,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2987364/2012-hyundai-ix35-elite-lm2?filterid=2442542442,"2012 HYUNDAI IX35 ELITE LM2 FWD HYUNDAI 154,408",35,VIC,2012,PETROL
TOYOTA YARIS YRS NCP93R FWD,TOYOTA,YARIS,"122,714",SEDAN,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2984982/2013-toyota-yaris-yrs-ncp93r?filterid=2442542442,"2013 TOYOTA YARIS YRS NCP93R FWD TOYOTA 122,714",35,VIC,2013,PETROL
HOLDEN UTE OMEGA EXTENDED CAB VE II RWD,HOLDEN,UTE,"243,247",UTILITY,AUTOMATIC,Carlins,https://www.carlins.com.au/auctions/catalogues/2983526/2010-holden-ute-omega-extended-cab-ve-ii?filterid=2442542442,"2010 HOLDEN UTE OMEGA EXTENDED CAB VE II RWD HOLDEN 243,247",35,VIC,2010,PETROL
